# market,state,center_zip,zipcode,zip_radius
Washington,DC,20006,22122,14
Washington,DC,20006,22124,15.2
Washington,DC,20006,22124,15.8
Washington,DC,20006,22125,18.9
Boston,MA,2108,2215,0
Boston,MA,2108,2215,2.1
Washington,DC,20006,22150,11.3
Washington,DC,20006,22150,13.2
Washington,DC,20006,22151,11.1
Washington,DC,20006,22151,13.2
Washington,DC,20006,22152,13.2
Washington,DC,20006,22153,13.2
Washington,DC,20006,22153,14.8
Washington,DC,20006,22159,13.2
Washington,DC,20006,22161,13.2
Washington,DC,20006,22172,29.4
Washington,DC,20006,22180,11.4
Washington,DC,20006,22180,12.7
Washington,DC,20006,22181,12.7
Washington,DC,20006,22181,13.4
Washington,DC,20006,22182,11.7
Washington,DC,20006,22182,12.7
Washington,DC,20006,22185,12.7
Washington,DC,20006,22191,22
Washington,DC,20006,22192,22
Washington,DC,20006,22193,22
Washington,DC,20006,22199,17.6
Washington,DC,20006,22201,3
Washington,DC,20006,22201,4.3
Washington,DC,20006,22202,2.9
Washington,DC,20006,22202,4.3
Washington,DC,20006,22203,4.2
Washington,DC,20006,22203,4.3
Washington,DC,20006,22204,3.9
Washington,DC,20006,22204,4.3
Washington,DC,20006,22205,4.3
Washington,DC,20006,22205,5.4
Washington,DC,20006,22206,4.3
Washington,DC,20006,22206,4.5
Washington,DC,20006,22207,4.3
Washington,DC,20006,22207,4.6
Washington,DC,20006,22209,1.8
Washington,DC,20006,22209,4.3
Washington,DC,20006,22210,4.3
Washington,DC,20006,22211,2
Washington,DC,20006,22212,4.3
Washington,DC,20006,22213,4.3
Washington,DC,20006,22213,6.6
Washington,DC,20006,22215,4.3
Washington,DC,20006,22216,4.3
Washington,DC,20006,22219,4.3
Boston,MA,2108,2222,0.7
Washington,DC,20006,22222,4.3
Washington,DC,20006,22226,4.3
Washington,DC,20006,22230,4.3
Washington,DC,20006,22244,4.3
Washington,DC,20006,22301,5.4
Washington,DC,20006,22301,8.4
Washington,DC,20006,22302,5.2
Washington,DC,20006,22302,8.4
Washington,DC,20006,22303,7.5
Washington,DC,20006,22303,8.4
Washington,DC,20006,22304,7.1
Washington,DC,20006,22304,8.4
Washington,DC,20006,22305,4.4
Washington,DC,20006,22305,8.4
Washington,DC,20006,22306,8.4
Washington,DC,20006,22306,10
Washington,DC,20006,22307,8.4
Washington,DC,20006,22307,8.5
Washington,DC,20006,22308,8.4
Washington,DC,20006,22308,11.7
Washington,DC,20006,22309,8.4
Washington,DC,20006,22309,12.4
Washington,DC,20006,22310,8.4
Washington,DC,20006,22310,9.1
Washington,DC,20006,22311,5.9
Washington,DC,20006,22311,8.4
Washington,DC,20006,22312,8.2
Washington,DC,20006,22312,8.4
Washington,DC,20006,22313,8.4
Washington,DC,20006,22314,6.3
Washington,DC,20006,22314,8.4
Washington,DC,20006,22315,8.4
Washington,DC,20006,22315,11.4
Washington,DC,20006,22320,8.4
Washington,DC,20006,22332,8.4
Boston,MA,2108,2238,2.6
Boston,MA,2108,2269,6.7
Boston,MA,2108,2293,0
Boston,MA,2108,2301,18.8
Boston,MA,2108,2301,19.3
Boston,MA,2108,2302,18.8
Boston,MA,2108,2302,19
Boston,MA,2108,2303,18.8
Boston,MA,2108,2305,18.8
Norfolk,VA,23510,23062,29.3
Boston,MA,2108,2322,15.7
Boston,MA,2108,2322,16.4
Boston,MA,2108,2324,26.7
Boston,MA,2108,2325,26.7
Boston,MA,2108,2327,24
Norfolk,VA,23510,23304,18.3
Boston,MA,2108,2331,28.6
Norfolk,VA,23510,23310,29.4
Norfolk,VA,23510,23314,15
Boston,MA,2108,2332,28.6
Norfolk,VA,23510,23320,6.8
Norfolk,VA,23510,23320,10.1
Norfolk,VA,23510,23321,7.2
Norfolk,VA,23510,23321,10.1
Norfolk,VA,23510,23322,10.1
Norfolk,VA,23510,23322,11.9
Norfolk,VA,23510,23323,7
Norfolk,VA,23510,23323,10.1
Norfolk,VA,23510,23324,3.4
Norfolk,VA,23510,23324,10.1
Norfolk,VA,23510,23325,3.9
Norfolk,VA,23510,23325,10.1
Norfolk,VA,23510,23327,10.1
Norfolk,VA,23510,23328,10.1
Boston,MA,2108,2333,22.9
Boston,MA,2108,2334,22.8
Boston,MA,2108,2338,27.1
Boston,MA,2108,2339,19
Boston,MA,2108,2339,19.2
Boston,MA,2108,2343,14.6
Boston,MA,2108,2343,14.8
Norfolk,VA,23510,23430,24.1
Norfolk,VA,23510,23431,24.1
Norfolk,VA,23510,23432,15
Norfolk,VA,23510,23432,22.5
Norfolk,VA,23510,23433,12.1
Norfolk,VA,23510,23433,22.5
Norfolk,VA,23510,23434,18.8
Norfolk,VA,23510,23434,22.5
Norfolk,VA,23510,23435,9.7
Norfolk,VA,23510,23435,22.5
Norfolk,VA,23510,23436,12.7
Norfolk,VA,23510,23437,22.5
Norfolk,VA,23510,23439,22.5
Norfolk,VA,23510,23450,11.3
Norfolk,VA,23510,23451,11.3
Norfolk,VA,23510,23451,16
Norfolk,VA,23510,23452,10.9
Norfolk,VA,23510,23452,11.3
Norfolk,VA,23510,23453,11.3
Norfolk,VA,23510,23454,11.3
Norfolk,VA,23510,23454,14.5
Norfolk,VA,23510,23455,8.6
Norfolk,VA,23510,23455,11.3
Norfolk,VA,23510,23456,11.3
Norfolk,VA,23510,23456,14.1
Norfolk,VA,23510,23458,11.3
Norfolk,VA,23510,23459,11.3
Norfolk,VA,23510,23459,15.8
Norfolk,VA,23510,23460,11.3
Norfolk,VA,23510,23461,11.3
Norfolk,VA,23510,23461,17.8
Norfolk,VA,23510,23462,7.7
Norfolk,VA,23510,23462,11.3
Norfolk,VA,23510,23463,11.3
Norfolk,VA,23510,23464,7.2
Norfolk,VA,23510,23464,11.3
Norfolk,VA,23510,23466,11.3
Norfolk,VA,23510,23467,11.3
Norfolk,VA,23510,23471,11.3
Norfolk,VA,23510,23501,0
Norfolk,VA,23510,23502,0
Norfolk,VA,23510,23502,4.3
Norfolk,VA,23510,23503,0
Norfolk,VA,23510,23503,6.6
Norfolk,VA,23510,23504,0
Norfolk,VA,23510,23504,1.2
Norfolk,VA,23510,23505,0
Norfolk,VA,23510,23505,4.2
Norfolk,VA,23510,23507,0
Norfolk,VA,23510,23507,0.9
Norfolk,VA,23510,23508,0
Norfolk,VA,23510,23508,2.4
Norfolk,VA,23510,23509,0
Norfolk,VA,23510,23509,2.6
Boston,MA,2108,2351,17.1
Boston,MA,2108,2351,17.5
Norfolk,VA,23510,23510,0
Norfolk,VA,23510,23511,0
Norfolk,VA,23510,23513,0
Norfolk,VA,23510,23513,3.8
Norfolk,VA,23510,23517,0
Norfolk,VA,23510,23517,1.2
Norfolk,VA,23510,23518,0
Norfolk,VA,23510,23518,6
Norfolk,VA,23510,23521,0
Norfolk,VA,23510,23521,8.8
Norfolk,VA,23510,23523,0
Norfolk,VA,23510,23523,1.8
Norfolk,VA,23510,23529,0
Norfolk,VA,23510,23541,0
Norfolk,VA,23510,23551,0
Boston,MA,2108,2356,20.8
Boston,MA,2108,2357,20.8
Boston,MA,2108,2359,24
Norfolk,VA,23510,23601,16.7
Norfolk,VA,23510,23601,18.5
Norfolk,VA,23510,23602,18.5
Norfolk,VA,23510,23603,18.5
Norfolk,VA,23510,23604,27.2
Norfolk,VA,23510,23605,12.5
Norfolk,VA,23510,23605,14.1
Norfolk,VA,23510,23605,18.5
Norfolk,VA,23510,23606,18.5
Norfolk,VA,23510,23606,19.3
Norfolk,VA,23510,23607,11.7
Norfolk,VA,23510,23607,18.5
Norfolk,VA,23510,23608,18.5
Norfolk,VA,23510,23609,18.5
Norfolk,VA,23510,23612,18.5
Norfolk,VA,23510,23630,12.5
Norfolk,VA,23510,23651,10.5
Norfolk,VA,23510,23661,11.8
Norfolk,VA,23510,23661,12.5
Norfolk,VA,23510,23662,17.9
Norfolk,VA,23510,23662,19.9
Norfolk,VA,23510,23663,12.5
Norfolk,VA,23510,23664,12.5
Norfolk,VA,23510,23664,14.1
Norfolk,VA,23510,23665,12.5
Norfolk,VA,23510,23665,18.4
Norfolk,VA,23510,23666,12.5
Norfolk,VA,23510,23666,15.2
Norfolk,VA,23510,23668,12.5
Norfolk,VA,23510,23669,12.5
Norfolk,VA,23510,23669,13.2
Norfolk,VA,23510,23670,12.5
Boston,MA,2108,2368,12.3
Boston,MA,2108,2368,12.8
Norfolk,VA,23510,23681,12.5
Norfolk,VA,23510,23690,25
Norfolk,VA,23510,23692,25
Norfolk,VA,23510,23693,19.7
Norfolk,VA,23510,23693,25
Norfolk,VA,23510,23696,23.4
Boston,MA,2108,2370,17.4
Boston,MA,2108,2370,17.6
Norfolk,VA,23510,23701,5.2
Norfolk,VA,23510,23701,7.8
Norfolk,VA,23510,23702,3.8
Norfolk,VA,23510,23702,7.8
Norfolk,VA,23510,23703,5.2
Norfolk,VA,23510,23703,7.8
Norfolk,VA,23510,23704,2
Norfolk,VA,23510,23704,7.8
Norfolk,VA,23510,23705,7.8
Norfolk,VA,23510,23707,3.3
Norfolk,VA,23510,23707,7.8
Norfolk,VA,23510,23708,1.1
Norfolk,VA,23510,23708,7.8
Norfolk,VA,23510,23709,7.8
Boston,MA,2108,2375,23.3
Boston,MA,2108,2379,23.1
Boston,MA,2108,2382,19.9
Boston,MA,2108,2420,10.2
Boston,MA,2108,2420,10.7
Boston,MA,2108,2421,10.4
Boston,MA,2108,2421,10.7
Boston,MA,2108,2445,3.7
Boston,MA,2108,2445,4.5
Boston,MA,2108,2446,3.1
Boston,MA,2108,2446,3.7
Boston,MA,2108,2451,9.3
Boston,MA,2108,2451,9.7
Boston,MA,2108,2452,8.4
Boston,MA,2108,2452,9.3
Boston,MA,2108,2453,8.8
Boston,MA,2108,2453,9.3
Boston,MA,2108,2454,9.3
Boston,MA,2108,2456,6.4
Boston,MA,2108,2457,10.8
Boston,MA,2108,2457,11.9
Boston,MA,2108,2458,6.3
Boston,MA,2108,2458,6.4
Boston,MA,2108,2458,7.4
Boston,MA,2108,2459,7.1
Boston,MA,2108,2459,7.2
Boston,MA,2108,2460,7.4
Boston,MA,2108,2461,7.8
Boston,MA,2108,2461,7.9
Boston,MA,2108,2462,10.1
Boston,MA,2108,2464,8.5
Boston,MA,2108,2464,8.6
Boston,MA,2108,2465,8.3
Boston,MA,2108,2465,8.4
Boston,MA,2108,2466,9.4
Boston,MA,2108,2466,9.5
Boston,MA,2108,2467,5.6
Boston,MA,2108,2467,6.1
Boston,MA,2108,2468,8.8
Boston,MA,2108,2468,8.9
Boston,MA,2108,2471,6.1
Boston,MA,2108,2472,6.1
Boston,MA,2108,2474,6.4
Boston,MA,2108,2474,6.8
Boston,MA,2108,2476,6.8
Boston,MA,2108,2476,7.1
Boston,MA,2108,2477,6.1
Boston,MA,2108,2478,6.1
Boston,MA,2108,2478,6.7
Boston,MA,2108,2481,11.3
Boston,MA,2108,2481,11.9
Boston,MA,2108,2482,11.9
Boston,MA,2108,2482,12.9
Boston,MA,2108,2492,10.3
Boston,MA,2108,2492,10.9
Boston,MA,2108,2493,11.5
Boston,MA,2108,2493,12.1
Boston,MA,2108,2494,9.3
Boston,MA,2108,2494,9.5
Greensboro,NC,27401,27009,18.7
Greensboro,NC,27401,27025,22.1
Greensboro,NC,27401,27027,26.9
Greensboro,NC,27401,27045,29.4
Greensboro,NC,27401,27048,28.9
Greensboro,NC,27401,27051,21.1
Greensboro,NC,27401,27052,25.7
Greensboro,NC,27401,27101,25.1
Greensboro,NC,27401,27102,25.1
Greensboro,NC,27401,27103,25.1
Greensboro,NC,27401,27104,25.1
Greensboro,NC,27401,27105,25.1
Greensboro,NC,27401,27106,25.1
Greensboro,NC,27401,27107,25.1
Greensboro,NC,27401,27108,25.1
Greensboro,NC,27401,27109,25.1
Greensboro,NC,27401,27113,25.1
Greensboro,NC,27401,27114,25.1
Greensboro,NC,27401,27115,25.1
Greensboro,NC,27401,27116,25.1
Boston,MA,2108,2712,27.7
Greensboro,NC,27401,27127,25.1
Greensboro,NC,27401,27150,25.1
Greensboro,NC,27401,27152,25.1
Greensboro,NC,27401,27157,25.1
Greensboro,NC,27401,27202,17
Greensboro,NC,27401,27202,18.4
Greensboro,NC,27401,27203,27.4
Greensboro,NC,27401,27204,27.4
Greensboro,NC,27401,27205,27.4
Greensboro,NC,27401,27214,10.2
Greensboro,NC,27401,27214,12
Greensboro,NC,27401,27215,17
Greensboro,NC,27401,27215,20.9
Greensboro,NC,27401,27216,20.9
Greensboro,NC,27401,27217,20.9
Raleigh,NC,27601,27228,28.2
Greensboro,NC,27401,27233,11.9
Greensboro,NC,27401,27235,13.2
Greensboro,NC,27401,27244,15.9
Greensboro,NC,27401,27244,17
Greensboro,NC,27401,27244,20.8
Greensboro,NC,27401,27249,12.4
Greensboro,NC,27401,27253,27
Greensboro,NC,27401,27258,27.1
Greensboro,NC,27401,27260,14.6
Greensboro,NC,27401,27260,14.8
Greensboro,NC,27401,27261,14.6
Greensboro,NC,27401,27262,14.6
Greensboro,NC,27401,27262,15.7
Greensboro,NC,27401,27263,14.6
Greensboro,NC,27401,27263,15
Greensboro,NC,27401,27264,14.6
Greensboro,NC,27401,27265,13.5
Greensboro,NC,27401,27265,14.6
Greensboro,NC,27401,27282,8.7
Greensboro,NC,27401,27282,10.3
Greensboro,NC,27401,27283,12.2
Greensboro,NC,27401,27284,15.1
Greensboro,NC,27401,27284,17.8
Greensboro,NC,27401,27285,15.1
Greensboro,NC,27401,27288,29.4
Greensboro,NC,27401,27298,17.3
Greensboro,NC,27401,27298,19
Greensboro,NC,27401,27301,5.9
Greensboro,NC,27401,27301,8.4
Greensboro,NC,27401,27310,11.8
Greensboro,NC,27401,27310,13.8
Greensboro,NC,27401,27313,9.3
Greensboro,NC,27401,27313,9.5
Greensboro,NC,27401,27316,29.2
Greensboro,NC,27401,27317,15.2
Greensboro,NC,27401,27317,17.6
Greensboro,NC,27401,27320,19.9
Greensboro,NC,27401,27320,20.4
Greensboro,NC,27401,27326,28.9
Greensboro,NC,27401,27342,8
Greensboro,NC,27401,27349,24.7
Greensboro,NC,27401,27350,19.5
Greensboro,NC,27401,27355,22.7
Greensboro,NC,27401,27357,15.5
Greensboro,NC,27401,27357,16.8
Greensboro,NC,27401,27358,11.5
Greensboro,NC,27401,27358,11.7
Greensboro,NC,27401,27359,25.3
Greensboro,NC,27401,27360,21.2
Greensboro,NC,27401,27370,19.6
Greensboro,NC,27401,27370,21.4
Greensboro,NC,27401,27374,27.8
Greensboro,NC,27401,27375,22.5
Greensboro,NC,27401,27377,10.2
Greensboro,NC,27401,27377,11.9
Greensboro,NC,27401,27401,0
Greensboro,NC,27401,27402,0
Greensboro,NC,27401,27403,0
Greensboro,NC,27401,27403,2.7
Greensboro,NC,27401,27404,0
Greensboro,NC,27401,27405,0
Greensboro,NC,27401,27405,2.8
Greensboro,NC,27401,27406,0
Greensboro,NC,27401,27406,3.3
Greensboro,NC,27401,27407,0
Greensboro,NC,27401,27407,6.3
Greensboro,NC,27401,27408,0
Greensboro,NC,27401,27408,3
Greensboro,NC,27401,27409,0
Greensboro,NC,27401,27409,9.4
Greensboro,NC,27401,27410,0
Greensboro,NC,27401,27410,6.8
Greensboro,NC,27401,27411,0
Greensboro,NC,27401,27412,0
Greensboro,NC,27401,27415,0
Greensboro,NC,27401,27416,0
Greensboro,NC,27401,27417,0
Greensboro,NC,27401,27419,0
Greensboro,NC,27401,27420,0
Greensboro,NC,27401,27425,0
Greensboro,NC,27401,27429,0
Greensboro,NC,27401,27438,0
Greensboro,NC,27401,27455,0
Greensboro,NC,27401,27455,6.2
Raleigh,NC,27601,27501,19.9
Raleigh,NC,27601,27501,22.9
Raleigh,NC,27601,27502,13.3
Raleigh,NC,27601,27502,15
Raleigh,NC,27601,27503,27.5
Raleigh,NC,27601,27504,27.8
Raleigh,NC,27601,27506,26.7
Raleigh,NC,27601,27509,24
Raleigh,NC,27601,27510,25.8
Raleigh,NC,27601,27511,8.1
Raleigh,NC,27601,27512,8.1
Raleigh,NC,27601,27513,8.1
Raleigh,NC,27601,27513,9.4
Raleigh,NC,27601,27514,25.7
Raleigh,NC,27601,27515,25.7
Raleigh,NC,27601,27516,25.7
Raleigh,NC,27601,27517,25.7
Raleigh,NC,27601,27518,8.1
Raleigh,NC,27601,27519,8.1
Raleigh,NC,27601,27520,14.1
Raleigh,NC,27601,27520,16.7
Raleigh,NC,27601,27521,26.8
Raleigh,NC,27601,27522,20.8
Raleigh,NC,27601,27523,15
Raleigh,NC,27601,27525,23.8
Raleigh,NC,27601,27526,16.7
Raleigh,NC,27601,27526,20.9
Raleigh,NC,27601,27527,16.7
Raleigh,NC,27601,27528,16.7
Raleigh,NC,27601,27529,6.8
Raleigh,NC,27601,27529,11.6
Raleigh,NC,27601,27539,15
Raleigh,NC,27601,27540,14.5
Raleigh,NC,27601,27540,17.4
Raleigh,NC,27601,27545,8.5
Raleigh,NC,27601,27545,9.1
Raleigh,NC,27601,27549,29.5
Raleigh,NC,27601,27560,11.5
Raleigh,NC,27601,27560,12.6
Raleigh,NC,27601,27571,14.1
Raleigh,NC,27601,27576,26.2
Raleigh,NC,27601,27577,27.7
Raleigh,NC,27601,27587,13.7
Raleigh,NC,27601,27587,15
Raleigh,NC,27601,27588,13.7
Raleigh,NC,27601,27591,14
Raleigh,NC,27601,27591,14.6
Raleigh,NC,27601,27592,15.3
Raleigh,NC,27601,27592,16.3
Raleigh,NC,27601,27596,18.4
Raleigh,NC,27601,27596,18.7
Raleigh,NC,27601,27597,18.6
Raleigh,NC,27601,27597,19.3
Raleigh,NC,27601,27599,25.7
Boston,MA,2108,2760,29.5
Raleigh,NC,27601,27601,0
Raleigh,NC,27601,27602,0
Raleigh,NC,27601,27603,0
Raleigh,NC,27601,27603,4.3
Raleigh,NC,27601,27604,0
Raleigh,NC,27601,27604,3.9
Raleigh,NC,27601,27605,0
Raleigh,NC,27601,27605,1.5
Raleigh,NC,27601,27606,0
Raleigh,NC,27601,27606,4.9
Raleigh,NC,27601,27607,0
Raleigh,NC,27601,27607,4.5
Raleigh,NC,27601,27608,0
Raleigh,NC,27601,27608,2.5
Raleigh,NC,27601,27609,0
Raleigh,NC,27601,27609,4.9
Boston,MA,2108,2761,29.5
Raleigh,NC,27601,27610,0
Raleigh,NC,27601,27610,2.7
Raleigh,NC,27601,27611,0
Raleigh,NC,27601,27612,0
Raleigh,NC,27601,27612,6.4
Raleigh,NC,27601,27613,0
Raleigh,NC,27601,27613,9.7
Raleigh,NC,27601,27614,0
Raleigh,NC,27601,27614,11.5
Raleigh,NC,27601,27615,0
Raleigh,NC,27601,27615,8.1
Raleigh,NC,27601,27616,0
Raleigh,NC,27601,27616,7.8
Raleigh,NC,27601,27617,0
Raleigh,NC,27601,27619,0
Boston,MA,2108,2762,27.4
Raleigh,NC,27601,27620,0
Raleigh,NC,27601,27622,0
Raleigh,NC,27601,27623,0
Raleigh,NC,27601,27624,0
Raleigh,NC,27601,27626,0
Raleigh,NC,27601,27627,0
Raleigh,NC,27601,27629,0
Boston,MA,2108,2763,29.8
Raleigh,NC,27601,27636,0
Raleigh,NC,27601,27650,0
Raleigh,NC,27601,27658,0
Boston,MA,2108,2766,27.7
Raleigh,NC,27601,27668,0
Boston,MA,2108,2767,28.7
Raleigh,NC,27601,27675,0
Raleigh,NC,27601,27676,0
Raleigh,NC,27601,27697,0
Raleigh,NC,27601,27699,0
Raleigh,NC,27601,27701,20
Raleigh,NC,27601,27702,20
Raleigh,NC,27601,27703,17.6
Raleigh,NC,27601,27703,20
Raleigh,NC,27601,27704,20
Raleigh,NC,27601,27705,20
Raleigh,NC,27601,27706,20
Raleigh,NC,27601,27707,20
Raleigh,NC,27601,27709,20
Raleigh,NC,27601,27710,20
Raleigh,NC,27601,27711,20
Raleigh,NC,27601,27712,20
Raleigh,NC,27601,27713,18.5
Raleigh,NC,27601,27713,20
Raleigh,NC,27601,27715,20
Norfolk,VA,23510,27958,29.9
Norfolk,VA,23510,27976,29.7
Charlotte,NC,28280,28012,11.5
Charlotte,NC,28280,28012,18
Charlotte,NC,28280,28016,26.2
Charlotte,NC,28280,28023,28.4
Charlotte,NC,28280,28025,18.9
Charlotte,NC,28280,28026,18.9
Charlotte,NC,28280,28027,18.9
Charlotte,NC,28280,28031,18.7
Charlotte,NC,28280,28032,19.5
Charlotte,NC,28280,28034,22
Charlotte,NC,28280,28035,18.4
Charlotte,NC,28280,28036,18.4
Charlotte,NC,28280,28037,22.2
Charlotte,NC,28280,28052,19.5
Charlotte,NC,28280,28053,19.5
Charlotte,NC,28280,28054,19.5
Charlotte,NC,28280,28055,19.5
Charlotte,NC,28280,28056,19.5
Charlotte,NC,28280,28070,13.5
Charlotte,NC,28280,28075,12.6
Charlotte,NC,28280,28078,13.5
Charlotte,NC,28280,28079,11.7
Charlotte,NC,28280,28079,15.2
Charlotte,NC,28280,28080,22.4
Charlotte,NC,28280,28081,22.6
Charlotte,NC,28280,28082,22.6
Charlotte,NC,28280,28083,22.6
Charlotte,NC,28280,28092,29.2
Charlotte,NC,28280,28093,29.2
Charlotte,NC,28280,28103,29.5
Charlotte,NC,28280,28104,7.6
Charlotte,NC,28280,28104,11.2
Charlotte,NC,28280,28105,7.2
Charlotte,NC,28280,28105,11.2
Charlotte,NC,28280,28106,11.2
Charlotte,NC,28280,28110,14.7
Charlotte,NC,28280,28110,24.1
Charlotte,NC,28280,28111,24.1
Charlotte,NC,28280,28112,17.8
Charlotte,NC,28280,28112,24.1
Charlotte,NC,28280,28115,25.3
Charlotte,NC,28280,28117,25.3
Charlotte,NC,28280,28120,13.6
Charlotte,NC,28280,28124,27.8
Charlotte,NC,28280,28129,28.6
Charlotte,NC,28280,28134,4.6
Charlotte,NC,28280,28134,9.7
Charlotte,NC,28280,28164,16.6
Charlotte,NC,28280,28173,10
Charlotte,NC,28280,28173,21.5
Charlotte,NC,28280,28174,26.9
Charlotte,NC,28280,28201,0
Charlotte,NC,28280,28202,0
Charlotte,NC,28280,28202,12
Charlotte,NC,28280,28203,0
Charlotte,NC,28280,28203,10.9
Charlotte,NC,28280,28204,0
Charlotte,NC,28280,28204,11.1
Charlotte,NC,28280,28205,0
Charlotte,NC,28280,28205,11.7
Charlotte,NC,28280,28206,0
Charlotte,NC,28280,28206,13.4
Charlotte,NC,28280,28207,0
Charlotte,NC,28280,28207,9.9
Charlotte,NC,28280,28208,0
Charlotte,NC,28280,28208,13.2
Charlotte,NC,28280,28209,0
Charlotte,NC,28280,28209,8.8
Charlotte,NC,28280,28210,0
Charlotte,NC,28280,28210,5.9
Charlotte,NC,28280,28211,0
Charlotte,NC,28280,28211,8.1
Charlotte,NC,28280,28212,0
Charlotte,NC,28280,28212,10.2
Charlotte,NC,28280,28213,0
Charlotte,NC,28280,28213,16
Charlotte,NC,28280,28214,0
Charlotte,NC,28280,28214,17.4
Charlotte,NC,28280,28215,0
Charlotte,NC,28280,28215,14.2
Charlotte,NC,28280,28216,0
Charlotte,NC,28280,28216,16.4
Charlotte,NC,28280,28217,0
Charlotte,NC,28280,28217,9.3
Charlotte,NC,28280,28218,0
Charlotte,NC,28280,28219,0
Charlotte,NC,28280,28220,0
Charlotte,NC,28280,28221,0
Charlotte,NC,28280,28222,0
Charlotte,NC,28280,28223,0
Charlotte,NC,28280,28223,18
Charlotte,NC,28280,28224,0
Charlotte,NC,28280,28226,0
Charlotte,NC,28280,28226,3.7
Charlotte,NC,28280,28227,0
Charlotte,NC,28280,28227,12.8
Charlotte,NC,28280,28230,0
Charlotte,NC,28280,28231,0
Charlotte,NC,28280,28232,0
Charlotte,NC,28280,28235,0
Charlotte,NC,28280,28236,0
Charlotte,NC,28280,28241,0
Charlotte,NC,28280,28243,0
Charlotte,NC,28280,28244,0
Charlotte,NC,28280,28246,0
Charlotte,NC,28280,28247,0
Charlotte,NC,28280,28255,0
Charlotte,NC,28280,28256,0
Charlotte,NC,28280,28262,0
Charlotte,NC,28280,28262,19
Charlotte,NC,28280,28266,0
Charlotte,NC,28280,28269,0
Charlotte,NC,28280,28269,19
Charlotte,NC,28280,28270,0
Charlotte,NC,28280,28270,5.2
Charlotte,NC,28280,28271,0
Charlotte,NC,28280,28273,0
Charlotte,NC,28280,28273,8.4
Charlotte,NC,28280,28274,0
Charlotte,NC,28280,28277,0
Charlotte,NC,28280,28278,0
Charlotte,NC,28280,28278,12.4
Charlotte,NC,28280,28280,0
Charlotte,NC,28280,28281,0
Charlotte,NC,28280,28282,0
Charlotte,NC,28280,28284,0
Charlotte,NC,28280,28285,0
Charlotte,NC,28280,28287,0
Charlotte,NC,28280,28288,0
Charlotte,NC,28280,28299,0
Greenville,SC,29601,28773,28.7
Greenville,SC,29601,28782,26.8
Greenville,SC,29601,29301,27.3
Greenville,SC,29601,29302,27.3
Greenville,SC,29601,29303,27.3
Greenville,SC,29601,29304,27.3
Greenville,SC,29601,29305,27.3
Greenville,SC,29601,29306,27.3
Greenville,SC,29601,29307,27.3
Greenville,SC,29601,29319,27.3
Greenville,SC,29601,29334,15.2
Greenville,SC,29601,29334,16.1
Greenville,SC,29601,29349,23.5
Greenville,SC,29601,29356,23
Greenville,SC,29601,29365,16.6
Greenville,SC,29601,29365,16.9
Greenville,SC,29601,29369,20.1
Greenville,SC,29601,29375,16.8
Greenville,SC,29601,29377,18.6
Greenville,SC,29601,29385,18.4
Greenville,SC,29601,29385,19.2
Greenville,SC,29601,29388,22.6
Greenville,SC,29601,29601,0
Greenville,SC,29601,29602,0
Greenville,SC,29601,29603,0
Greenville,SC,29601,29604,0
Greenville,SC,29601,29605,0
Greenville,SC,29601,29605,3.6
Greenville,SC,29601,29606,0
Greenville,SC,29601,29607,0
Greenville,SC,29601,29607,4
Greenville,SC,29601,29608,0
Greenville,SC,29601,29609,0
Greenville,SC,29601,29609,2.9
Greenville,SC,29601,29610,0
Greenville,SC,29601,29611,0
Greenville,SC,29601,29611,2.1
Greenville,SC,29601,29611,10.3
Greenville,SC,29601,29612,0
Greenville,SC,29601,29613,0
Greenville,SC,29601,29614,0
Greenville,SC,29601,29615,0
Greenville,SC,29601,29615,5.2
Greenville,SC,29601,29616,0
Greenville,SC,29601,29617,0
Greenville,SC,29601,29617,4.1
Greenville,SC,29601,29621,29.2
Greenville,SC,29601,29622,29.2
Greenville,SC,29601,29623,29.2
Greenville,SC,29601,29624,29.2
Greenville,SC,29601,29625,29.2
Greenville,SC,29601,29626,29.2
Greenville,SC,29601,29630,24.6
Greenville,SC,29601,29631,27.6
Greenville,SC,29601,29633,27.6
Greenville,SC,29601,29634,27.6
Greenville,SC,29601,29635,21.3
Greenville,SC,29601,29640,10.7
Greenville,SC,29601,29641,10.7
Greenville,SC,29601,29642,9.9
Greenville,SC,29601,29642,10.7
Greenville,SC,29601,29644,16.5
Greenville,SC,29601,29644,17.5
Greenville,SC,29601,29650,9.8
Greenville,SC,29601,29650,10.2
Greenville,SC,29601,29651,10.2
Greenville,SC,29601,29651,12.2
Greenville,SC,29601,29652,10.2
Greenville,SC,29601,29654,28.7
Greenville,SC,29601,29657,16.8
Greenville,SC,29601,29657,18
Greenville,SC,29601,29661,15.5
Greenville,SC,29601,29662,7
Greenville,SC,29601,29662,7.7
Greenville,SC,29601,29667,21.5
Greenville,SC,29601,29669,14.1
Greenville,SC,29601,29669,14.4
Greenville,SC,29601,29670,23.3
Greenville,SC,29601,29671,17.9
Greenville,SC,29601,29671,19.1
Greenville,SC,29601,29673,9.1
Greenville,SC,29601,29673,10.3
Greenville,SC,29601,29680,11.3
Greenville,SC,29601,29680,11.8
Greenville,SC,29601,29681,10.9
Greenville,SC,29601,29681,11.3
Greenville,SC,29601,29683,13.6
